category;subcategory;name;model;article;sku;brand;functional_name;nomenclature;price;price_wholesale;availability;product_url;image_file;passport_file
Средства и системы охранного телевидения;Видеокамеры IP корпусные;IP-видеокамера компактная HiWatch DS-I214(B) (2.0 mm);DS-I214(B) (2.0 mm);287878;311311666;HiWatch;Бюджетная IP-видеокамера компактная;Видеокамера IP;6257.94;5684.3;Под заказ;https://www.tinko.ru/catalog/product/287878/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры IP цилиндрические;IP-видеокамера цилиндрическая HiWatch IPC-B040(B)(2.8мм);IPC-B040(B)(2.8мм);355438;311327985;HiWatch;Бюджетная IP-видеокамера цилиндрическая;Видеокамера IP;3172.61;2881.79;В наличии;https://www.tinko.ru/catalog/product/355438/;image.jpg;
Средства и системы охранного телевидения;Видеокамеры IP цилиндрические;IP-видеокамера цилиндрическая HiWatch IPC-B020(С) (2.8мм);IPC-B020(С) (2.8мм);335670;311325922;HiWatch;Бюджетная IP-видеокамера цилиндрическая;Видеокамера IP;1892.4;1718.93;В наличии;https://www.tinko.ru/catalog/product/335670/;image.jpg;
Средства и системы охранного телевидения;Видеокамеры IP корпусные;IP-видеокамера компактная HiWatch DS-I214(C) (2.8мм);DS-I214(C) (2.8мм);352618;311329944;HiWatch;Бюджетная IP-видеокамера компактная;Видеокамера IP;5530.03;5023.11;В наличии;https://www.tinko.ru/catalog/product/352618/;image.jpg;
Средства и системы охранного телевидения;Видеокамеры IP купольные;IP-видеокамера купольная HiWatch IPC-T020(C) (2.8мм);IPC-T020(C) (2.8мм);355704;311325924;HiWatch;Бюджетная IP-видеокамера купольная;Видеокамера IP;2263.42;2055.94;В наличии;https://www.tinko.ru/catalog/product/355704/;image.jpg;
Средства и системы охранного телевидения;Видеокамеры IP поворотные;IP-видеокамера поворотная HiWatch PTZ-N2204I-D3(B);PTZ-N2204I-D3(B);318682;327000723;HiWatch;Профессиональная IP-видеокамера поворотная;Видеокамера IP;14626.43;13285.68;Под заказ;https://www.tinko.ru/catalog/product/318682/;image.jpg;
Средства и системы охранного телевидения;Видеокамеры IP корпусные;IP-видеокамера компактная HiWatch DS-I214W(C) (4мм);DS-I214W(C) (4мм);316895;311319068;HiWatch;Бюджетная IP-видеокамера компактная;Видеокамера IP;6836.9;6210.18;Под заказ;https://www.tinko.ru/catalog/product/316895/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры IP корпусные;IP-видеокамера компактная HiWatch DS-I214(C) (2.0мм);DS-I214(C) (2.0мм);364352;311329945;HiWatch;Бюджетная IP-видеокамера компактная;Видеокамера IP;3480;3161;до 3 дней;https://www.tinko.ru/catalog/product/364352/;image.jpg;
Средства и системы охранного телевидения;Видеокамеры IP поворотные;IP-видеокамера поворотная HiWatch PT-N2400L-DE(F0);PT-N2400L-DE(F0);322843;327001158;HiWatch;Профессиональная IP-видеокамера поворотная;Видеокамера IP;10205.34;9269.85;Под заказ;https://www.tinko.ru/catalog/product/322843/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры IP корпусные;IP-видеокамера цилиндрическая HiWatch DS-I450W (2.8мм);DS-I450W (2.8мм);364353;311327384;HiWatch;Бюджетная IP-видеокамера цилиндрическая;Видеокамера IP;6542.4;5942.68;до 3 дней;https://www.tinko.ru/catalog/product/364353/;image.jpg;
Средства и системы охранного телевидения;Видеорегистраторы TVI;Видеорегистратор TVI 32-канальный HiWatch DS-H332/2Q(N)(B);DS-H332/2Q(N)(B);355217;300228166;HiWatch;Видеорегистратор TVI 32-канальный;Видеорегистратор TVI;31836;28917.7;В наличии;https://www.tinko.ru/catalog/product/355217/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные цилиндрические;Видеокамера мультиформатная цилиндрическая HiWatch DS-T200 (B) (3.6 mm);DS-T200 (B) (3.6 mm);283841;300511994;HiWatch;Бюджетная видеокамера мультиформатная цилиндрическая;Видеокамера мультиформатная;1836.86;1668.48;Под заказ;https://www.tinko.ru/catalog/product/283841/;image.jpg;
Средства и системы охранного телевидения;Видеокамеры мультиформатные цилиндрические;Видеокамера мультиформатная цилиндрическая HiWatch DS-T520 (C) (3.6 mm);DS-T520 (C) (3.6 mm);289328;300512703;HiWatch;Бюджетная видеокамера мультиформатная цилиндрическая;Видеокамера мультиформатная;3100.02;2815.86;Под заказ;https://www.tinko.ru/catalog/product/289328/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные цилиндрические;Видеокамера мультиформатная цилиндрическая HiWatch DS-T200S (2.8 mm);DS-T200S (2.8 mm);278580;300511449;HiWatch;Бюджетная видеокамера мультиформатная цилиндрическая;Видеокамера мультиформатная;2632.82;2391.48;Под заказ;https://www.tinko.ru/catalog/product/278580/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные цилиндрические;Видеокамера мультиформатная цилиндрическая HiWatch DS-T500 (С) (2.8 mm);DS-T500 (С) (2.8 mm);292002;300512699;HiWatch;Бюджетная видеокамера мультиформатная цилиндрическая;Видеокамера мультиформатная;2565.26;2330.11;В наличии;https://www.tinko.ru/catalog/product/292002/;image.jpg;manual.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные цилиндрические;Видеокамера мультиформатная цилиндрическая HiWatch DS-T500 (С) (3.6 mm);DS-T500 (С) (3.6 mm);292003;300512700;HiWatch;Бюджетная видеокамера мультиформатная цилиндрическая;Видеокамера мультиформатная;2626.34;2385.59;Под заказ;https://www.tinko.ru/catalog/product/292003/;image.jpg;manual.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные цилиндрические;Видеокамера мультиформатная цилиндрическая HiWatch HDC-B020(B)(2.8mm);HDC-B020(B)(2.8mm);319525;327800436;HiWatch;Бюджетная видеокамера мультиформатная цилиндрическая;Видеокамера мультиформатная;1388.02;1260.78;В наличии;https://www.tinko.ru/catalog/product/319525/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные цилиндрические;Видеокамера мультиформатная цилиндрическая HiWatch DS-T220S (B) (6 mm);DS-T220S (B) (6 mm);281542;300511610;HiWatch;Бюджетная видеокамера мультиформатная цилиндрическая;Видеокамера мультиформатная;3047.39;2768.05;Под заказ;https://www.tinko.ru/catalog/product/281542/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные цилиндрические;Видеокамера мультиформатная цилиндрическая HiWatch HDC-B020(B)(3.6mm);HDC-B020(B)(3.6mm);319526;327800437;HiWatch;Бюджетная видеокамера мультиформатная цилиндрическая;Видеокамера мультиформатная;1047.38;951.37;Под заказ;https://www.tinko.ru/catalog/product/319526/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные цилиндрические;Видеокамера мультиформатная цилиндрическая HiWatch DS-T500(С) (2.4 mm);DS-T500(С) (2.4 mm);289618;300512698;HiWatch;Бюджетная видеокамера мультиформатная цилиндрическая;Видеокамера мультиформатная;2678.97;2433.4;Под заказ;https://www.tinko.ru/catalog/product/289618/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные цилиндрические;Видеокамера мультиформатная цилиндрическая HiWatch DS-T220A (2.8мм);DS-T220A (2.8мм);322679;327800711;HiWatch;Бюджетная видеокамера мультиформатная цилиндрическая;Видеокамера мультиформатная;3047.39;2768.05;Под заказ;https://www.tinko.ru/catalog/product/322679/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные цилиндрические;Видеокамера мультиформатная цилиндрическая HiWatch DS-T520A (2.8мм);DS-T520A (2.8мм);322684;327800714;HiWatch;Бюджетная видеокамера мультиформатная цилиндрическая;Видеокамера мультиформатная;3257.92;2959.28;Под заказ;https://www.tinko.ru/catalog/product/322684/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные цилиндрические;Видеокамера мультиформатная цилиндрическая HiWatch DS-T270(B) (2.8мм);DS-T270(B) (2.8мм);355469;300513125;HiWatch;Бюджетная видеокамера мультиформатная цилиндрическая;Видеокамера мультиформатная;1602;1455.15;В наличии;https://www.tinko.ru/catalog/product/355469/;image.jpg;
Средства и системы охранного телевидения;Видеокамеры мультиформатные цилиндрические;Видеокамера мультиформатная цилиндрическая HiWatch DS-T520A (3.6мм);DS-T520A (3.6мм);322685;327800715;HiWatch;Бюджетная видеокамера мультиформатная цилиндрическая;Видеокамера мультиформатная;3257.92;2959.28;Под заказ;https://www.tinko.ru/catalog/product/322685/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные цилиндрические;Видеокамера мультиформатная цилиндрическая HiWatch DS-T200S (3.6 mm);DS-T200S (3.6 mm);278581;300511450;HiWatch;Бюджетная видеокамера мультиформатная цилиндрическая;Видеокамера мультиформатная;2310.54;2098.74;Под заказ;https://www.tinko.ru/catalog/product/278581/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные купольные;Видеокамера мультиформатная купольная HiWatch DS-T203S (3.6 mm);DS-T203S (3.6 mm);278584;300613184;HiWatch;Бюджетная видеокамера мультиформатная купольная;Видеокамера мультиформатная;2310.54;2098.74;Под заказ;https://www.tinko.ru/catalog/product/278584/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные цилиндрические;Видеокамера мультиформатная цилиндрическая HiWatch DS-T220A (3.6мм);DS-T220A (3.6мм);322680;327800712;HiWatch;Бюджетная видеокамера мультиформатная цилиндрическая;Видеокамера мультиформатная;3047.39;2768.05;Под заказ;https://www.tinko.ru/catalog/product/322680/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные цилиндрические;Видеокамера мультиформатная цилиндрическая HiWatch DS-T200 (B) (2.8 mm);DS-T200 (B) (2.8 mm);283840;300511993;HiWatch;Бюджетная видеокамера мультиформатная цилиндрическая;Видеокамера мультиформатная;1342.8;1219.71;В наличии;https://www.tinko.ru/catalog/product/283840/;image.jpg;
Средства и системы охранного телевидения;Видеокамеры мультиформатные купольные;Видеокамера мультиформатная купольная HiWatch DS-T203L (3.6 mm);DS-T203L (3.6 mm);290079;300614541;HiWatch;Бюджетная видеокамера мультиформатная купольная;Видеокамера мультиформатная;2205.28;2003.13;Под заказ;https://www.tinko.ru/catalog/product/290079/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные купольные;Видеокамера мультиформатная купольная HiWatch DS-T203(B) (3.6 mm);DS-T203(B) (3.6 mm);285726;300613505;HiWatch;Бюджетная видеокамера мультиформатная купольная;Видеокамера мультиформатная;1837.22;1668.81;В наличии;https://www.tinko.ru/catalog/product/285726/;image.jpg;document.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные цилиндрические;Видеокамера мультиформатная цилиндрическая HiWatch DS-T800(B) (3.6 mm);DS-T800(B) (3.6 mm);301017;300513344;HiWatch;Бюджетная видеокамера мультиформатная цилиндрическая;Видеокамера мультиформатная;3731.61;3389.54;Под заказ;https://www.tinko.ru/catalog/product/301017/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные цилиндрические;Видеокамера мультиформатная цилиндрическая HiWatch DS-T800(B) (2.8 mm);DS-T800(B) (2.8 mm);301016;300513343;HiWatch;Бюджетная видеокамера мультиформатная цилиндрическая;Видеокамера мультиформатная;3731.61;3389.54;Под заказ;https://www.tinko.ru/catalog/product/301016/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные купольные;Видеокамера мультиформатная купольная HiWatch DS-T591(C) (3.6 mm);DS-T591(C) (3.6 mm);298498;300614244;HiWatch;Бюджетная видеокамера мультиформатная купольная;Видеокамера мультиформатная;2468.44;2242.17;Под заказ;https://www.tinko.ru/catalog/product/298498/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные купольные;Видеокамера мультиформатная купольная HiWatch DS-T201(B) (2.8мм);DS-T201(B) (2.8мм);296913;300614786;HiWatch;Бюджетная видеокамера мультиформатная купольная;Видеокамера мультиформатная;1731.59;1572.86;В наличии;https://www.tinko.ru/catalog/product/296913/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные цилиндрические;Видеокамера мультиформатная цилиндрическая HiWatch DS-T500L(3.6mm);DS-T500L(3.6mm);312949;300513668;HiWatch;Бюджетная видеокамера мультиформатная цилиндрическая;Видеокамера мультиформатная;3363.18;3054.89;Под заказ;https://www.tinko.ru/catalog/product/312949/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные купольные;Видеокамера мультиформатная купольная HiWatch DS-T503 (С) (2.8 mm);DS-T503 (С) (2.8 mm);292004;300614246;HiWatch;Бюджетная видеокамера мультиформатная купольная;Видеокамера мультиформатная;2870.28;2607.17;В наличии;https://www.tinko.ru/catalog/product/292004/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные купольные;Видеокамера мультиформатная купольная HiWatch DS-T503L(3.6mm);DS-T503L(3.6mm);312951;300615402;HiWatch;Бюджетная видеокамера мультиформатная купольная;Видеокамера мультиформатная;3363.18;3054.89;Под заказ;https://www.tinko.ru/catalog/product/312951/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные купольные;Видеокамера мультиформатная купольная HiWatch DS-T803(B) (2.8 mm);DS-T803(B) (2.8 mm);301018;300614948;HiWatch;Бюджетная видеокамера мультиформатная купольная;Видеокамера мультиформатная;3731.61;3389.54;Под заказ;https://www.tinko.ru/catalog/product/301018/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные купольные;Видеокамера мультиформатная купольная HiWatch DS-T803(B) (3.6 mm);DS-T803(B) (3.6 mm);301019;300614949;HiWatch;Бюджетная видеокамера мультиформатная купольная;Видеокамера мультиформатная;3731.61;3389.54;Под заказ;https://www.tinko.ru/catalog/product/301019/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные купольные;Видеокамера мультиформатная купольная HiWatch DS-T201(B) (3.6мм);DS-T201(B) (3.6мм);296915;300614787;HiWatch;Бюджетная видеокамера мультиформатная купольная;Видеокамера мультиформатная;2214.83;2011.8;В наличии;https://www.tinko.ru/catalog/product/296915/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные купольные;Видеокамера мультиформатная купольная HiWatch DS-T283(B) (2.8мм);DS-T283(B) (2.8мм);355468;300614653;HiWatch;Бюджетная видеокамера мультиформатная купольная;Видеокамера мультиформатная;1542.24;1400.87;В наличии;https://www.tinko.ru/catalog/product/355468/;image.jpg;
Средства и системы охранного телевидения;Видеокамеры IP купольные;Видеокамера IP купольная HiWatch IPC-T022-G2/U (4mm);IPC-T022-G2/U (4mm);296877;311315858;HiWatch;Профессиональная видеокамера IP купольная;Видеокамера IP;8626.38;7835.63;Под заказ;https://www.tinko.ru/catalog/product/296877/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные купольные;Видеокамера мультиформатная купольная HiWatch DS-T503L(2.8mm);DS-T503L(2.8mm);312950;300615401;HiWatch;Бюджетная видеокамера мультиформатная купольная;Видеокамера мультиформатная;3363.18;3054.89;Под заказ;https://www.tinko.ru/catalog/product/312950/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные цилиндрические;Видеокамера мультиформатная цилиндрическая HiWatch DS-T280(B) (2.8мм);DS-T280(B) (2.8мм);355470;300513127;HiWatch;Бюджетная видеокамера мультиформатная цилиндрическая;Видеокамера мультиформатная;1542.24;1400.87;до 3 дней;https://www.tinko.ru/catalog/product/355470/;image.jpg;
Средства и системы охранного телевидения;Видеокамеры IP купольные;Видеокамера IP купольная HiWatch IPC-D082-G2/U(4mm);IPC-D082-G2/U(4mm);312956;311317377;HiWatch;Профессиональная видеокамера IP купольная;Видеокамера IP;11626.41;10560.65;Под заказ;https://www.tinko.ru/catalog/product/312956/;image.jpg;
Средства и системы охранного телевидения;Видеокамеры IP купольные;IP-видеокамера купольная HiWatch DS-I652M(B)(2.8мм);DS-I652M(B)(2.8мм);316898;311319044;HiWatch;Бюджетная IP-видеокамера купольная;Видеокамера IP;9363.23;8504.94;Под заказ;https://www.tinko.ru/catalog/product/316898/;image.jpg;
Средства и системы охранного телевидения;Видеокамеры IP купольные;Видеокамера IP купольная HiWatch IPC-T082-G2/U (4mm);IPC-T082-G2/U (4mm);303495;311317379;HiWatch;Профессиональная видеокамера IP купольная;Видеокамера IP;11626.41;10560.65;Под заказ;https://www.tinko.ru/catalog/product/303495/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры IP купольные;IP-видеокамера купольная HiWatch DS-I452M(B)(2.8мм);DS-I452M(B)(2.8мм);326238;311324092;HiWatch;Бюджетная IP-видеокамера купольная;Видеокамера IP;6648;6038.6;В наличии;https://www.tinko.ru/catalog/product/326238/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры мультиформатные купольные;Видеокамера мультиформатная купольная HiWatch DS-T203(B) (2.8 mm);DS-T203(B) (2.8 mm);283960;300613504;HiWatch;Бюджетная видеокамера мультиформатная купольная;Видеокамера мультиформатная;1837.22;1668.81;В наличии;https://www.tinko.ru/catalog/product/283960/;image.jpg;document.pdf
Средства и системы охранного телевидения;Видеокамеры IP купольные;IP-видеокамера купольная HiWatch DS-I252W(E)(2.8мм);DS-I252W(E)(2.8мм);337350;311325058;HiWatch;Бюджетная IP-видеокамера купольная;Видеокамера IP;8200.8;7449.06;до 3 дней;https://www.tinko.ru/catalog/product/337350/;image.jpg;
Средства и системы охранного телевидения;Видеокамеры IP купольные;IP-видеокамера купольная HiWatch DS-I253L(D)(2.8мм);DS-I253L(D)(2.8мм);353787;311326334;HiWatch;Бюджетная IP-видеокамера купольная;Видеокамера IP;4940.06;4487.22;В наличии;https://www.tinko.ru/catalog/product/353787/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры IP купольные;IP-видеокамера купольная HiWatch DS-I653M(C)(2.8мм);DS-I653M(C)(2.8мм);348632;311325670;HiWatch;Бюджетная IP-видеокамера купольная;Видеокамера IP;8323.2;7560.24;до 3 дней;https://www.tinko.ru/catalog/product/348632/;image.jpg;
Средства и системы охранного телевидения;Видеокамеры IP купольные;Видеокамера IP купольная HiWatch IPC-D082-G2/S (4mm);IPC-D082-G2/S (4mm);303493;311317375;HiWatch;Профессиональная видеокамера IP купольная;Видеокамера IP;11626.41;10560.65;Под заказ;https://www.tinko.ru/catalog/product/303493/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры IP цилиндрические;IP-видеокамера цилиндрическая HiWatch DS-I250W(C)(2.8 mm);DS-I250W(C)(2.8 mm);301048;311315622;HiWatch;Бюджетная IP-видеокамера цилиндрическая;Видеокамера IP;6679;6066.76;Под заказ;https://www.tinko.ru/catalog/product/301048/;image.jpg;passport.pdf
Средства и системы охранного телевидения;Видеокамеры IP купольные;IP-видеокамера купольная HiWatch DS-I452L(B) (4.0мм);DS-I452L(B) (4.0мм);360629;311326320;HiWatch;Бюджетная IP-видеокамера купольная;Видеокамера IP;5533.2;5025.99;Под заказ;https://www.tinko.ru/catalog/product/360629/;image.jpg;
Средства и системы охранного телевидения;Видеокамеры IP купольные;IP-видеокамера купольная HiWatch DS-I252L(B)(2.8мм);DS-I252L(B)(2.8мм);352158;311326332;HiWatch;Бюджетная IP-видеокамера купольная;Видеокамера IP;4665.89;4238.18;В наличии;https://www.tinko.ru/catalog/product/352158/;image.jpg;
